"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
324,15 Sep 2022 17:18:55.835,15 Sep 2022 17:25:47.345,411.510
325,16 Sep 2022 04:01:30.318,16 Sep 2022 04:09:03.945,453.628
326,16 Sep 2022 05:39:27.941,16 Sep 2022 05:42:19.230,171.289
327,16 Sep 2022 15:40:58.385,16 Sep 2022 15:46:20.839,322.454
328,16 Sep 2022 17:15:38.194,16 Sep 2022 17:22:31.146,412.952
329,17 Sep 2022 03:58:13.776,17 Sep 2022 04:05:46.551,452.775
330,17 Sep 2022 05:36:07.345,17 Sep 2022 05:39:05.255,177.910
331,17 Sep 2022 15:37:42.569,17 Sep 2022 15:43:02.183,319.614
332,17 Sep 2022 17:12:20.560,17 Sep 2022 17:19:14.936,414.376
333,18 Sep 2022 03:54:57.242,18 Sep 2022 04:02:29.151,451.909
334,18 Sep 2022 05:32:46.888,18 Sep 2022 05:35:51.142,184.254
335,18 Sep 2022 15:34:26.775,18 Sep 2022 15:39:43.502,316.726
336,18 Sep 2022 17:09:02.934,18 Sep 2022 17:15:58.715,415.781
337,19 Sep 2022 03:51:40.717,19 Sep 2022 03:59:11.745,451.028
338,19 Sep 2022 05:29:26.557,19 Sep 2022 05:32:36.907,190.350
339,19 Sep 2022 15:31:11.000,19 Sep 2022 15:36:24.800,313.799
340,19 Sep 2022 17:05:45.316,19 Sep 2022 17:12:42.483,417.168
341,20 Sep 2022 03:48:24.201,20 Sep 2022 03:55:54.334,450.132
342,20 Sep 2022 05:26:06.341,20 Sep 2022 05:29:22.562,196.221
343,20 Sep 2022 15:27:55.253,20 Sep 2022 15:33:06.066,310.812
344,20 Sep 2022 17:02:27.706,20 Sep 2022 17:09:26.243,418.537
345,21 Sep 2022 03:45:07.694,21 Sep 2022 03:52:36.916,449.222
