"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
250,1 Aug 2022 05:51:55.810,1 Aug 2022 05:53:20.786,84.976
251,1 Aug 2022 15:43:34.418,1 Aug 2022 15:50:46.866,432.449
252,1 Aug 2022 17:19:03.929,1 Aug 2022 17:26:03.314,419.384
253,2 Aug 2022 02:36:48.485,2 Aug 2022 02:40:06.430,197.946
254,2 Aug 2022 04:09:13.448,2 Aug 2022 04:17:17.623,484.175
255,2 Aug 2022 05:48:33.205,2 Aug 2022 05:50:08.560,95.355
256,2 Aug 2022 15:40:17.680,2 Aug 2022 15:47:29.151,431.471
257,2 Aug 2022 17:15:46.491,2 Aug 2022 17:22:46.924,420.433
258,3 Aug 2022 02:33:33.683,3 Aug 2022 02:36:47.696,194.012
259,3 Aug 2022 04:05:56.364,3 Aug 2022 04:14:00.547,484.183
260,3 Aug 2022 05:45:11.134,3 Aug 2022 05:46:55.803,104.669
261,3 Aug 2022 15:37:00.947,3 Aug 2022 15:44:11.425,430.477
262,3 Aug 2022 17:12:29.056,3 Aug 2022 17:19:30.528,421.472
263,4 Aug 2022 02:30:18.931,4 Aug 2022 02:33:28.915,189.984
264,4 Aug 2022 04:02:39.284,4 Aug 2022 04:10:43.468,484.184
265,4 Aug 2022 05:41:49.460,4 Aug 2022 05:43:42.649,113.189
266,4 Aug 2022 15:33:44.218,4 Aug 2022 15:40:53.690,429.472
267,4 Aug 2022 17:09:11.625,4 Aug 2022 17:16:14.126,422.501
268,5 Aug 2022 02:27:04.230,5 Aug 2022 02:30:10.084,185.854
269,5 Aug 2022 03:59:22.210,5 Aug 2022 04:07:26.387,484.177
270,5 Aug 2022 05:38:28.103,5 Aug 2022 05:40:29.182,121.079
271,5 Aug 2022 15:30:27.494,5 Aug 2022 15:37:35.949,428.455
272,5 Aug 2022 17:05:54.197,5 Aug 2022 17:12:57.718,423.521
273,6 Aug 2022 02:23:49.586,6 Aug 2022 02:26:51.201,181.616
274,6 Aug 2022 03:56:05.141,6 Aug 2022 04:04:09.303,484.163
275,6 Aug 2022 05:35:07.006,6 Aug 2022 05:37:15.457,128.451
276,6 Aug 2022 15:27:10.773,6 Aug 2022 15:34:18.200,427.427
277,6 Aug 2022 17:02:36.773,6 Aug 2022 17:09:41.301,424.527
278,7 Aug 2022 02:20:35.000,7 Aug 2022 02:23:32.260,177.260
279,7 Aug 2022 03:52:48.076,7 Aug 2022 04:00:52.217,484.141
280,7 Aug 2022 05:31:46.123,7 Aug 2022 05:34:01.525,135.402
281,7 Aug 2022 15:23:54.057,7 Aug 2022 15:31:00.447,426.389
282,7 Aug 2022 16:59:19.353,7 Aug 2022 17:06:24.880,425.527
283,8 Aug 2022 02:17:20.479,8 Aug 2022 02:20:13.257,172.779
284,8 Aug 2022 03:49:31.016,8 Aug 2022 03:57:35.128,484.112
285,8 Aug 2022 05:28:25.425,8 Aug 2022 05:30:47.408,141.982
286,8 Aug 2022 15:20:37.345,8 Aug 2022 15:27:42.684,425.338
287,8 Aug 2022 16:56:01.936,8 Aug 2022 17:03:08.454,426.517
288,9 Aug 2022 02:14:06.025,9 Aug 2022 02:16:54.189,168.163
289,9 Aug 2022 03:46:13.961,9 Aug 2022 03:54:18.037,484.076
290,9 Aug 2022 05:25:04.888,9 Aug 2022 05:27:33.132,148.243
291,9 Aug 2022 15:17:20.638,9 Aug 2022 15:24:24.914,424.276
292,9 Aug 2022 16:52:44.523,9 Aug 2022 16:59:52.019,427.495
293,10 Aug 2022 02:10:51.646,10 Aug 2022 02:13:35.048,163.402
294,10 Aug 2022 03:42:56.912,10 Aug 2022 03:51:00.943,484.032
295,10 Aug 2022 05:21:44.493,10 Aug 2022 05:24:18.718,154.225
296,10 Aug 2022 15:14:03.935,10 Aug 2022 15:21:07.139,423.204
297,10 Aug 2022 16:49:27.114,10 Aug 2022 16:56:35.580,428.467
298,11 Aug 2022 02:07:37.348,11 Aug 2022 02:10:15.830,158.483
299,11 Aug 2022 03:39:39.867,11 Aug 2022 03:47:43.847,483.980
300,11 Aug 2022 05:18:24.223,11 Aug 2022 05:21:04.181,159.957
301,11 Aug 2022 15:10:47.237,11 Aug 2022 15:17:49.355,422.118
302,11 Aug 2022 16:46:09.707,11 Aug 2022 16:53:19.135,429.428
303,12 Aug 2022 02:04:23.138,12 Aug 2022 02:06:56.527,153.389
304,12 Aug 2022 03:36:22.827,12 Aug 2022 03:44:26.749,483.922
305,12 Aug 2022 05:15:04.067,12 Aug 2022 05:17:49.534,165.467
306,12 Aug 2022 15:07:30.544,12 Aug 2022 15:14:31.563,421.020
307,12 Aug 2022 16:42:52.305,12 Aug 2022 16:50:02.684,430.379
308,13 Aug 2022 02:01:09.026,13 Aug 2022 02:03:37.129,148.103
309,13 Aug 2022 03:33:05.792,13 Aug 2022 03:41:09.648,483.856
310,13 Aug 2022 05:11:44.012,13 Aug 2022 05:14:34.789,170.776
311,13 Aug 2022 15:04:13.855,13 Aug 2022 15:11:13.766,419.911
312,13 Aug 2022 16:39:34.906,13 Aug 2022 16:46:46.227,431.320
313,14 Aug 2022 01:57:55.022,14 Aug 2022 02:00:17.625,142.603
314,14 Aug 2022 03:29:48.763,14 Aug 2022 03:37:52.545,483.782
315,14 Aug 2022 05:08:24.051,14 Aug 2022 05:11:19.954,175.903
316,14 Aug 2022 15:00:57.171,14 Aug 2022 15:07:55.960,418.789
317,14 Aug 2022 16:36:17.511,14 Aug 2022 16:43:29.758,432.247
318,15 Aug 2022 01:54:41.140,15 Aug 2022 01:56:57.998,136.858
319,15 Aug 2022 03:26:31.738,15 Aug 2022 03:34:35.440,483.702
320,15 Aug 2022 05:05:04.174,15 Aug 2022 05:08:05.037,180.863
321,15 Aug 2022 14:57:40.492,15 Aug 2022 15:04:38.148,417.656
322,15 Aug 2022 16:33:00.119,15 Aug 2022 16:40:13.290,433.171
323,16 Aug 2022 01:51:27.393,16 Aug 2022 01:53:38.244,130.851
324,16 Aug 2022 03:23:14.719,16 Aug 2022 03:31:18.332,483.614
325,16 Aug 2022 05:01:44.375,16 Aug 2022 05:04:50.044,185.668
326,16 Aug 2022 14:54:23.818,16 Aug 2022 15:01:20.328,416.510
327,16 Aug 2022 16:29:42.731,16 Aug 2022 16:36:56.817,434.085
328,17 Aug 2022 01:48:13.804,17 Aug 2022 01:50:18.334,124.530
329,17 Aug 2022 03:19:57.704,17 Aug 2022 03:28:01.222,483.518
330,17 Aug 2022 04:58:24.649,17 Aug 2022 05:01:34.982,190.333
331,17 Aug 2022 14:51:07.148,17 Aug 2022 14:58:02.498,415.350
332,17 Aug 2022 16:26:25.347,17 Aug 2022 16:33:40.335,434.988
333,18 Aug 2022 01:45:00.395,18 Aug 2022 01:46:58.241,117.846
334,18 Aug 2022 03:16:40.695,18 Aug 2022 03:24:44.107,483.413
335,18 Aug 2022 04:55:04.990,18 Aug 2022 04:58:19.856,194.866
336,18 Aug 2022 14:47:50.483,18 Aug 2022 14:54:44.662,414.179
337,18 Aug 2022 16:23:07.965,18 Aug 2022 16:30:23.847,435.882
338,19 Aug 2022 01:41:47.203,19 Aug 2022 01:43:37.940,110.738
339,19 Aug 2022 03:13:23.690,19 Aug 2022 03:21:26.992,483.302
340,19 Aug 2022 04:51:45.394,19 Aug 2022 04:55:04.671,199.277
341,19 Aug 2022 14:44:33.823,19 Aug 2022 14:51:26.820,412.996
342,19 Aug 2022 16:19:50.587,19 Aug 2022 16:27:07.353,436.766
343,20 Aug 2022 01:38:34.267,20 Aug 2022 01:40:17.386,103.119
344,20 Aug 2022 03:10:06.690,20 Aug 2022 03:18:09.875,483.185
345,20 Aug 2022 04:48:25.856,20 Aug 2022 04:51:49.430,203.574
