"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
285,29 Jun 2022 10:15:08.849,29 Jun 2022 10:17:40.313,151.464
286,29 Jun 2022 13:22:49.868,29 Jun 2022 13:25:26.660,156.792
287,29 Jun 2022 14:55:19.221,29 Jun 2022 15:01:21.205,361.985
288,29 Jun 2022 16:29:11.827,29 Jun 2022 16:37:01.768,469.941
289,29 Jun 2022 18:04:38.136,29 Jun 2022 18:12:34.972,476.836
290,29 Jun 2022 19:41:54.660,29 Jun 2022 19:47:52.775,358.115
291,30 Jun 2022 03:49:24.262,30 Jun 2022 03:55:25.317,361.055
292,30 Jun 2022 05:24:42.464,30 Jun 2022 05:32:40.017,477.553
293,30 Jun 2022 07:00:15.799,30 Jun 2022 07:08:04.847,469.048
294,30 Jun 2022 08:35:56.471,30 Jun 2022 08:41:56.178,359.707
295,30 Jun 2022 10:11:51.540,30 Jun 2022 10:14:24.177,152.637
296,30 Jun 2022 13:19:33.721,30 Jun 2022 13:22:09.359,155.638
297,30 Jun 2022 14:52:02.697,30 Jun 2022 14:58:04.047,361.350
298,30 Jun 2022 16:25:54.947,30 Jun 2022 16:33:44.641,469.694
299,30 Jun 2022 18:01:20.842,30 Jun 2022 18:09:17.881,477.039
300,30 Jun 2022 19:38:36.856,30 Jun 2022 19:44:35.797,358.941

